mle_id,eval_month_seq,hire_date,eval_date,last_commit_timestamp,department_team,education_level,prior_experience_years,raw_salary_krw,primary_framework,skills_list,mentor_id,candidate_source,code_commits_cnt,prs_merged_cnt,activity_json,probation_status,eval_performance_score,eval_competency_score,eval_attitude_score
MLE-2024-0091,1,2023-10-23,2023-11-22,2023-11-21 18:00:00+09:00,Computer Vision,UNKNOWN,8.1,"₩131,532,499",TensorFlow,Docker;CUDA;TensorFlow,MNT-111,Referral,33,19,"{""github_stars"": 307, ""paper_citations"": 55, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,67.56,98.65,61.49
MLE-2024-0091,2,2023-10-23,2023-12-22,2023-12-20 01:00:00+09:00,Computer Vision,UNKNOWN,8.1,"₩131,532,499",TensorFlow,Docker;CUDA;TensorFlow,MNT-111,Referral,69,18,"{""github_stars"": 314, ""paper_citations"": 66, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,76.88,100.0,61.87
MLE-2024-0091,3,2023-10-23,2024-01-21,2024-01-19 19:00:00+09:00,Computer Vision,UNKNOWN,8.1,"₩131,532,499",TensorFlow,Docker;CUDA;TensorFlow,MNT-111,Referral,26,14,"{""github_stars"": 336, ""paper_citations"": 66, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Extended,70.26,100.0,60.37
MLE-2023-0092,1,2023-11-11,2023-12-11,2023-12-09 10:00:00+09:00,LLM & Generative AI,Bachelor,11.7,"₩155,301,385",JAX,Ray;Docker;Python;Spark;FastAPI;JAX,,Referral,59,15,"{""github_stars"": 141, ""paper_citations"": 28, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,86.74,92.98,73.62
MLE-2023-0092,2,2023-11-11,2024-01-10,2024-01-09 12:00:00+09:00,LLM & Generative AI,Bachelor,11.7,"₩155,301,385",JAX,Ray;Docker;Python;Spark;FastAPI;JAX,,Referral,72,22,"{""github_stars"": 54, ""paper_citations"": 71, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,88.09,93.68,79.73
MLE-2023-0092,3,2023-11-11,2024-02-09,2024-02-08 07:00:00+09:00,LLM & Generative AI,Bachelor,11.7,"₩155,301,385",JAX,Ray;Docker;Python;Spark;FastAPI;JAX,,Referral,93,26,"{""github_stars"": 128, ""paper_citations"": 56, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",Passed,94.89,100.0,85.1
MLE-2024-0093,1,2023-12-15,2024-01-14,2024-01-13 19:00:00+09:00,MLOps & Platform,,3.5,"₩86,697,401",TensorFlow,Ray;Spark;Python;CUDA;TensorFlow,MNT-108,Agency,85,9,"{""github_stars"": 243, ""paper_citations"": 40, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,67.68,81.6,94.1
MLE-2024-0093,2,2023-12-15,2024-02-13,2024-02-11 04:00:00+09:00,MLOps & Platform,,3.5,"₩86,697,401",TensorFlow,Ray;Spark;Python;CUDA;TensorFlow,MNT-108,Agency,44,21,"{""github_stars"": 102, ""paper_citations"": 30, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,63.31,84.07,85.73
MLE-2024-0093,3,2023-12-15,2024-03-14,2024-03-12 08:00:00+09:00,MLOps & Platform,,3.5,"₩86,697,401",TensorFlow,Ray;Spark;Python;CUDA;TensorFlow,MNT-108,Agency,70,12,"{""github_stars"": 54, ""paper_citations"": 15, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",Passed,69.88,91.56,89.24
MLE-2023-0094,1,2024-03-10,2024-04-09,2024-04-07 04:00:00+09:00,MLOps & Platform,PhD,11.8,"₩157,634,347",TensorFlow,Ray;Docker;PyTorch;Python;TensorFlow,MNT-114,Campus Recruitment,37,18,"{""github_stars"": 61, ""paper_citations"": 66, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,100.0,62.2,68.68
MLE-2023-0094,2,2024-03-10,2024-05-09,2024-05-07 10:00:00+09:00,MLOps & Platform,PhD,11.8,"₩157,634,347",TensorFlow,Ray;Docker;PyTorch;Python;TensorFlow,MNT-114,Campus Recruitment,32,16,"{""github_stars"": 185, ""paper_citations"": 78, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,100.0,67.0,71.81
MLE-2023-0094,3,2024-03-10,2024-06-08,2024-06-06 08:00:00+09:00,MLOps & Platform,PhD,11.8,"₩157,634,347",TensorFlow,Ray;Docker;PyTorch;Python;TensorFlow,MNT-114,Campus Recruitment,68,19,"{""github_stars"": 94, ""paper_citations"": 63, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,100.0,74.12,70.54
MLE-2024-0095,1,2023-05-24,2023-06-23,2023-06-21 07:00:00+09:00,MLOps & Platform,Master,8.4,"₩135,690,351",TensorFlow,Ray;Docker;PyTorch;FastAPI;Spark;TensorFlow,,Referral,81,21,"{""github_stars"": 161, ""paper_citations"": 62, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,71.38,81.93,93.63
MLE-2024-0095,2,2023-05-24,2023-07-23,2023-07-21 03:00:00+09:00,MLOps & Platform,Master,8.4,"₩135,690,351",TensorFlow,Ray;Docker;PyTorch;FastAPI;Spark;TensorFlow,,Referral,40,7,"{""github_stars"": 110, ""paper_citations"": 32, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,72.75,83.06,93.18
MLE-2024-0095,3,2023-05-24,2023-08-22,2023-08-20 12:00:00+09:00,MLOps & Platform,Master,8.4,"₩135,690,351",TensorFlow,Ray;Docker;PyTorch;FastAPI;Spark;TensorFlow,,Referral,96,16,"{""github_stars"": 176, ""paper_citations"": 2, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,74.27,88.82,96.11
MLE-2023-0096,1,2024-02-04,2024-03-05,2024-03-03 06:00:00+09:00,Computer Vision,PhD,9.4,"₩140,495,569",JAX,PyTorch;FastAPI;Spark;Docker;Git;JAX,MNT-113,Referral,52,12,"{""github_stars"": 309, ""paper_citations"": 50, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,70.76,79.66,73.95
MLE-2023-0096,2,2024-02-04,2024-04-04,2024-04-02 14:00:00+09:00,Computer Vision,PhD,9.4,"₩140,495,569",JAX,PyTorch;FastAPI;Spark;Docker;Git;JAX,MNT-113,Referral,77,19,"{""github_stars"": 85, ""paper_citations"": 23, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,72.72,80.44,76.26
MLE-2023-0096,3,2024-02-04,2024-05-04,2024-05-02 03:00:00+09:00,Computer Vision,PhD,9.4,"₩140,495,569",JAX,PyTorch;FastAPI;Spark;Docker;Git;JAX,MNT-113,Referral,35,14,"{""github_stars"": 85, ""paper_citations"": 50, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Extended,68.59,85.17,71.55
MLE-2023-0097,1,2024-01-30,2024-02-29,2024-02-28 03:00:00+09:00,MLOps & Platform,,3.5,"₩97,855,743",Scikit-Learn,Docker;FastAPI;Kubeflow;CUDA;Scikit-Learn,MNT-105,Direct Apply,75,18,"{""github_stars"": 276, ""paper_citations"": 34, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,57.71,86.63,90.58
MLE-2023-0097,2,2024-01-30,2024-03-30,2024-03-28 10:00:00+09:00,MLOps & Platform,,3.5,"₩97,855,743",Scikit-Learn,Docker;FastAPI;Kubeflow;CUDA;Scikit-Learn,MNT-105,Direct Apply,78,24,"{""github_stars"": 222, ""paper_citations"": 67, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,67.95,85.9,86.84
MLE-2023-0097,3,2024-01-30,2024-04-29,2024-04-28 18:00:00+09:00,MLOps & Platform,,3.5,"₩97,855,743",Scikit-Learn,Docker;FastAPI;Kubeflow;CUDA;Scikit-Learn,MNT-105,Direct Apply,81,17,"{""github_stars"": 187, ""paper_citations"": 52, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,64.39,85.04,93.9
MLE-2023-0098,1,2023-06-26,2023-07-26,2023-07-24 23:00:00+09:00,Computer Vision,UNKNOWN,6.2,"₩117,449,153",Scikit-Learn,FastAPI;Docker;Python;Kubeflow;Scikit-Learn,MNT-114,Campus Recruitment,63,11,"{""github_stars"": 134, ""paper_citations"": 10, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,77.23,68.13,87.16
MLE-2023-0098,2,2023-06-26,2023-08-25,2023-08-23 03:00:00+09:00,Computer Vision,UNKNOWN,6.2,"₩117,449,153",Scikit-Learn,FastAPI;Docker;Python;Kubeflow;Scikit-Learn,MNT-114,Campus Recruitment,54,15,"{""github_stars"": 332, ""paper_citations"": 68, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,76.45,65.28,81.44
MLE-2023-0098,3,2023-06-26,2023-09-24,2023-09-23 16:00:00+09:00,Computer Vision,UNKNOWN,6.2,"₩117,449,153",Scikit-Learn,FastAPI;Docker;Python;Kubeflow;Scikit-Learn,MNT-114,Campus Recruitment,83,22,"{""github_stars"": 139, ""paper_citations"": 79, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,80.27,68.95,91.44
MLE-2023-0099,1,2023-04-06,2023-05-06,2023-05-05 20:00:00+09:00,Search & RecSys,PhD,8.9,"₩134,480,890",TensorFlow,Ray;Kubeflow;Git;PyTorch;TensorFlow,MNT-126,Referral,49,16,"{""github_stars"": 36, ""paper_citations"": 69, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,73.76,98.37,97.11
MLE-2023-0099,2,2023-04-06,2023-06-05,2023-06-04 23:00:00+09:00,Search & RecSys,PhD,8.9,"₩134,480,890",TensorFlow,Ray;Kubeflow;Git;PyTorch;TensorFlow,MNT-126,Referral,35,13,"{""github_stars"": 197, ""paper_citations"": 56, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,76.33,100.0,88.44
MLE-2023-0099,3,2023-04-06,2023-07-05,2023-07-03 05:00:00+09:00,Search & RecSys,PhD,8.9,"₩134,480,890",TensorFlow,Ray;Kubeflow;Git;PyTorch;TensorFlow,MNT-126,Referral,51,23,"{""github_stars"": 199, ""paper_citations"": 39, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,83.13,97.98,98.56
MLE-2023-0100,1,2023-05-10,2023-06-09,2023-06-07 17:00:00+09:00,MLOps & Platform,PhD,10.4,"₩148,818,450",Scikit-Learn,Python;PyTorch;Kubeflow;Git;Scikit-Learn,,Direct Apply,34,15,"{""github_stars"": 45, ""paper_citations"": 31, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,62.06,66.03,92.59
MLE-2023-0100,2,2023-05-10,2023-07-09,2023-07-07 07:00:00+09:00,MLOps & Platform,PhD,10.4,"₩148,818,450",Scikit-Learn,Python;PyTorch;Kubeflow;Git;Scikit-Learn,,Direct Apply,27,7,"{""github_stars"": 182, ""paper_citations"": 19, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,64.91,65.94,93.2
MLE-2023-0100,3,2023-05-10,2023-08-08,2023-08-06 06:00:00+09:00,MLOps & Platform,PhD,10.4,"₩148,818,450",Scikit-Learn,Python;PyTorch;Kubeflow;Git;Scikit-Learn,,Direct Apply,69,22,"{""github_stars"": 98, ""paper_citations"": 2, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",Extended,73.39,69.09,81.9
MLE-2024-0101,1,2023-10-14,2023-11-13,2023-11-11 15:00:00+09:00,Computer Vision,,2.6,"₩80,419,177",None,SQL;CUDA;PyTorch,MNT-127,Agency,63,9,"{""github_stars"": 9, ""paper_citations"": 79, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,77.83,70.27,92.76
MLE-2024-0101,2,2023-10-14,2023-12-13,2023-12-11 23:00:00+09:00,Computer Vision,,2.6,"₩80,419,177",None,SQL;CUDA;PyTorch,MNT-127,Agency,44,22,"{""github_stars"": 349, ""paper_citations"": 63, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,83.25,75.34,88.85
MLE-2024-0101,3,2023-10-14,2024-01-12,2024-01-11 16:00:00+09:00,Computer Vision,,2.6,"₩80,419,177",None,SQL;CUDA;PyTorch,MNT-127,Agency,37,24,"{""github_stars"": 337, ""paper_citations"": 8, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",Extended,81.41,76.01,82.44
MLE-2023-0102,1,2023-02-20,2023-03-22,2023-03-20 07:00:00+09:00,Search & RecSys,,6.1,"₩104,623,520",JAX,FastAPI;SQL;Python;JAX,MNT-107,Campus Recruitment,22,15,"{""github_stars"": 285, ""paper_citations"": 53, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,99.97,90.51,70.87
MLE-2023-0102,2,2023-02-20,2023-04-21,2023-04-20 19:00:00+09:00,Search & RecSys,,6.1,"₩104,623,520",JAX,FastAPI;SQL;Python;JAX,MNT-107,Campus Recruitment,58,8,"{""github_stars"": 110, ""paper_citations"": 66, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,100.0,95.64,72.66
MLE-2023-0102,3,2023-02-20,2023-05-21,2023-05-19 14:00:00+09:00,Search & RecSys,,6.1,"₩104,623,520",JAX,FastAPI;SQL;Python;JAX,MNT-107,Campus Recruitment,56,26,"{""github_stars"": 320, ""paper_citations"": 22, ""certifications"": [], ""weekly_1on1_attended"": false}",Passed,100.0,100.0,77.3
MLE-2024-0103,1,2023-12-26,2024-01-25,2024-01-23 13:00:00+09:00,MLOps & Platform,Bachelor,5.1,"₩105,864,915",Scikit-Learn,Spark;CUDA;FastAPI;Ray;Scikit-Learn,MNT-125,Campus Recruitment,42,16,"{""github_stars"": 281, ""paper_citations"": 32, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,91.62,70.21,71.14
MLE-2024-0103,2,2023-12-26,2024-02-24,2024-02-23 05:00:00+09:00,MLOps & Platform,Bachelor,5.1,"₩105,864,915",Scikit-Learn,Spark;CUDA;FastAPI;Ray;Scikit-Learn,MNT-125,Campus Recruitment,22,22,"{""github_stars"": 69, ""paper_citations"": 38, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,99.49,71.76,66.2
MLE-2024-0103,3,2023-12-26,2024-03-25,2024-03-23 03:00:00+09:00,MLOps & Platform,Bachelor,5.1,"₩105,864,915",Scikit-Learn,Spark;CUDA;FastAPI;Ray;Scikit-Learn,MNT-125,Campus Recruitment,60,25,"{""github_stars"": 261, ""paper_citations"": 71, ""certifications"": [], ""weekly_1on1_attended"": true}",Extended,93.09,76.72,64.3
MLE-2024-0104,1,2023-07-07,2023-08-06,2023-08-04 11:00:00+09:00,Core Data Science,Master,1.6,"₩80,118,938",PyTorch,Git;PyTorch;FastAPI;Ray,MNT-123,Referral,63,6,"{""github_stars"": 28, ""paper_citations"": 42, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,79.97,69.56,90.02
MLE-2024-0104,2,2023-07-07,2023-09-05,2023-09-04 09:00:00+09:00,Core Data Science,Master,1.6,"₩80,118,938",PyTorch,Git;PyTorch;FastAPI;Ray,MNT-123,Referral,21,18,"{""github_stars"": 27, ""paper_citations"": 39, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,81.5,70.14,83.5
MLE-2024-0104,3,2023-07-07,2023-10-05,2023-10-03 03:00:00+09:00,Core Data Science,Master,1.6,"₩80,118,938",PyTorch,Git;PyTorch;FastAPI;Ray,MNT-123,Referral,53,12,"{""github_stars"": 25, ""paper_citations"": 50, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Extended,83.02,70.93,84.31
MLE-2023-0105,1,2023-06-22,2023-07-22,2023-07-21 08:00:00+09:00,Search & RecSys,UNKNOWN,,"₩79,419,194",Scikit-Learn,PyTorch;Git;Docker;Scikit-Learn,MNT-121,Direct Apply,24,12,"{""github_stars"": 220, ""paper_citations"": 41, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,75.99,94.19,76.73
MLE-2023-0105,2,2023-06-22,2023-08-21,2023-08-20 11:00:00+09:00,Search & RecSys,UNKNOWN,,"₩79,419,194",Scikit-Learn,PyTorch;Git;Docker;Scikit-Learn,MNT-121,Direct Apply,61,17,"{""github_stars"": 304, ""paper_citations"": 3, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,87.24,98.81,84.23
MLE-2023-0105,3,2023-06-22,2023-09-20,2023-09-18 19:00:00+09:00,Search & RecSys,UNKNOWN,,"₩79,419,194",Scikit-Learn,PyTorch;Git;Docker;Scikit-Learn,MNT-121,Direct Apply,43,22,"{""github_stars"": 22, ""paper_citations"": 29, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",Passed,81.42,100.0,73.38
MLE-2023-0106,1,2023-05-05,2023-06-04,2023-06-02 08:00:00+09:00,Core Data Science,Master,0.7,"₩68,150,780",Scikit-Learn,Spark;Docker;Scikit-Learn,MNT-107,Direct Apply,33,4,"{""github_stars"": 192, ""paper_citations"": 74, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,75.83,80.2,75.62
MLE-2023-0106,2,2023-05-05,2023-07-04,2023-07-02 03:00:00+09:00,Core Data Science,Master,0.7,"₩68,150,780",Scikit-Learn,Spark;Docker;Scikit-Learn,MNT-107,Direct Apply,54,7,"{""github_stars"": 238, ""paper_citations"": 1, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,82.38,88.02,84.16
MLE-2023-0106,3,2023-05-05,2023-08-03,2023-08-02 00:00:00+09:00,Core Data Science,Master,0.7,"₩68,150,780",Scikit-Learn,Spark;Docker;Scikit-Learn,MNT-107,Direct Apply,38,8,"{""github_stars"": 149, ""paper_citations"": 49, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": false}",Passed,83.36,91.39,84.05
MLE-2024-0107,1,2024-03-19,2024-04-18,2024-04-16 15:00:00+09:00,Core Data Science,,11.6,"₩148,466,934",TensorFlow,Spark;Git;Ray;FastAPI;TensorFlow,MNT-112,Agency,50,5,"{""github_stars"": 320, ""paper_citations"": 32, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",In_Probation,84.37,80.29,91.57
MLE-2024-0107,2,2024-03-19,2024-05-18,2024-05-17 02:00:00+09:00,Core Data Science,,11.6,"₩148,466,934",TensorFlow,Spark;Git;Ray;FastAPI;TensorFlow,MNT-112,Agency,70,10,"{""github_stars"": 44, ""paper_citations"": 48, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,81.6,80.28,93.98
MLE-2024-0107,3,2024-03-19,2024-06-17,2024-06-16 04:00:00+09:00,Core Data Science,,11.6,"₩148,466,934",TensorFlow,Spark;Git;Ray;FastAPI;TensorFlow,MNT-112,Agency,67,22,"{""github_stars"": 277, ""paper_citations"": 16, ""certifications"": [""CKAD""], ""weekly_1on1_attended"": true}",Passed,85.74,84.17,91.29
MLE-2023-0108,1,2023-06-08,2023-07-08,2023-07-07 03:00:00+09:00,Core Data Science,Master,9.4,"₩132,851,604",JAX,CUDA;FastAPI;JAX,MNT-104,Direct Apply,67,17,"{""github_stars"": 155, ""paper_citations"": 56, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",In_Probation,79.56,94.44,81.66
MLE-2023-0108,2,2023-06-08,2023-08-07,2023-08-05 08:00:00+09:00,Core Data Science,Master,9.4,"₩132,851,604",JAX,CUDA;FastAPI;JAX,MNT-104,Direct Apply,54,24,"{""github_stars"": 313, ""paper_citations"": 29, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,76.58,96.79,80.4
MLE-2023-0108,3,2023-06-08,2023-09-06,2023-09-04 17:00:00+09:00,Core Data Science,Master,9.4,"₩132,851,604",JAX,CUDA;FastAPI;JAX,MNT-104,Direct Apply,42,24,"{""github_stars"": 309, ""paper_citations"": 60, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": true}",Passed,85.29,100.0,81.1
MLE-2023-0109,1,2023-04-26,2023-05-26,2023-05-25 21:00:00+09:00,Search & RecSys,UNKNOWN,,"₩83,454,845",TensorFlow,SQL;PyTorch;Git;TensorFlow,MNT-116,Agency,63,14,"{""github_stars"": 201, ""paper_citations"": 78, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,91.38,90.12,78.89
MLE-2023-0109,2,2023-04-26,2023-06-25,2023-06-24 21:00:00+09:00,Search & RecSys,UNKNOWN,,"₩83,454,845",TensorFlow,SQL;PyTorch;Git;TensorFlow,MNT-116,Agency,51,22,"{""github_stars"": 275, ""paper_citations"": 50, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",In_Probation,93.83,94.55,69.56
MLE-2023-0109,3,2023-04-26,2023-07-25,2023-07-24 05:00:00+09:00,Search & RecSys,UNKNOWN,,"₩83,454,845",TensorFlow,SQL;PyTorch;Git;TensorFlow,MNT-116,Agency,81,20,"{""github_stars"": 155, ""paper_citations"": 36, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": true}",Passed,95.4,97.41,69.62
MLE-2023-0110,1,2023-08-26,2023-09-25,2023-09-23 06:00:00+09:00,MLOps & Platform,Bachelor,9.5,"₩133,270,069",Scikit-Learn,Spark;Git;Python;SQL;Docker;Scikit-Learn,MNT-123,Direct Apply,35,7,"{""github_stars"": 46, ""paper_citations"": 14, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,93.61,67.77,74.07
MLE-2023-0110,2,2023-08-26,2023-10-25,2023-10-23 15:00:00+09:00,MLOps & Platform,Bachelor,9.5,"₩133,270,069",Scikit-Learn,Spark;Git;Python;SQL;Docker;Scikit-Learn,MNT-123,Direct Apply,40,18,"{""github_stars"": 281, ""paper_citations"": 48, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": true}",In_Probation,100.0,69.63,73.26
MLE-2023-0110,3,2023-08-26,2023-11-24,2023-11-23 14:00:00+09:00,MLOps & Platform,Bachelor,9.5,"₩133,270,069",Scikit-Learn,Spark;Git;Python;SQL;Docker;Scikit-Learn,MNT-123,Direct Apply,45,12,"{""github_stars"": 91, ""paper_citations"": 6, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",Passed,100.0,74.26,70.7
MLE-2023-0111,1,2023-03-02,2023-04-01,2023-03-31 08:00:00+09:00,LLM & Generative AI,Master,-999.0,,Scikit-Learn,CUDA;Python;Git;SQL;Ray;Scikit-Learn,MNT-116,Campus Recruitment,85,12,"{""github_stars"": 317, ""paper_citations"": 80, ""certifications"": [], ""weekly_1on1_attended"": true}",In_Probation,69.76,55.36,82.84
MLE-2023-0111,2,2023-03-02,2023-05-01,2023-04-30 21:00:00+09:00,LLM & Generative AI,Master,-999.0,,Scikit-Learn,CUDA;Python;Git;SQL;Ray;Scikit-Learn,MNT-116,Campus Recruitment,38,7,"{""github_stars"": 341, ""paper_citations"": 73, ""certifications"": [], ""weekly_1on1_attended"": false}",In_Probation,75.09,57.88,76.31
MLE-2023-0111,3,2023-03-02,2023-05-31,2023-05-30 12:00:00+09:00,LLM & Generative AI,Master,-999.0,,Scikit-Learn,CUDA;Python;Git;SQL;Ray;Scikit-Learn,MNT-116,Campus Recruitment,45,17,"{""github_stars"": 312, ""paper_citations"": 76, ""certifications"": [], ""weekly_1on1_attended"": true}",Extended,83.94,66.17,79.33
MLE-2023-0112,1,2023-02-17,2023-03-19,2023-03-17 01:00:00+09:00,Computer Vision,PhD,1.3,"₩70,312,917",Scikit-Learn,SQL;Kubeflow;Spark;Scikit-Learn,MNT-117,Direct Apply,82,6,"{""github_stars"": 247, ""paper_citations"": 77, ""certifications"": [""AWS-ML"", ""CKAD""], ""weekly_1on1_attended"": false}",In_Probation,85.37,77.31,64.13
MLE-2023-0112,2,2023-02-17,2023-04-18,2023-04-16 08:00:00+09:00,Computer Vision,PhD,1.3,"₩70,312,917",Scikit-Learn,SQL;Kubeflow;Spark;Scikit-Learn,MNT-117,Direct Apply,65,10,"{""github_stars"": 314, ""paper_citations"": 72, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,86.71,79.22,65.14
MLE-2023-0112,3,2023-02-17,2023-05-18,2023-05-16 02:00:00+09:00,Computer Vision,PhD,1.3,"₩70,312,917",Scikit-Learn,SQL;Kubeflow;Spark;Scikit-Learn,MNT-117,Direct Apply,62,14,"{""github_stars"": 0, ""paper_citations"": 15, ""certifications"": [""AWS-ML""], ""weekly_1on1_attended"": false}",Passed,90.54,81.73,68.0
MLE-2024-0113,1,2023-07-31,2023-08-30,2023-08-29 22:00:00+09:00,Search & RecSys,PhD,2.9,"₩82,468,417",PyTorch,Kubeflow;CUDA;Spark;Ray;PyTorch,,Agency,37,10,"{""github_stars"": 169, ""paper_citations"": 43, ""certifications"": [""GCP-Data-Engineer""], ""weekly_1on1_attended"": false}",In_Probation,75.42,86.04,81.34
